normalized_event_id,book_id,start_scene_id,end_scene_id,event_label,event_type,participant_entity_ids,participant_roles,continuity_group_id,source_span,source_quote,evidence_status,canonical_status,review_status,review_rationale
N-EVT-B03-C28-S04-001,B03,B03-C28-S04,B03-C28-S04,Safety chain severed,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH28-LOCAL-SEQUENCE,B03-C28-S04,Safety chain severed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C28-S04-002,B03,B03-C28-S04,B03-C28-S04,rear train brakes,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH28-LOCAL-SEQUENCE,B03-C28-S04,rear train brakes,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C28-S04-003,B03,B03-C28-S04,B03-C28-S04,Valerius parachutes away,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001;ENT-CHAR-0014,Margot Vance:participant;Jonah Harrow:participant;Inquisitor Valerius:participant,FINAL-CONFRONTATION,B03-C28-S04,Valerius parachutes away,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review"
N-EVT-B03-C28-S04-004,B03,B03-C28-S04,B03-C28-S04,locomotive reaches dam wall,movement,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH28-LOCAL-SEQUENCE,B03-C28-S04,locomotive reaches dam wall,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; continuity-group-local
N-EVT-B03-C28-S05-001,B03,B03-C28-S05,B03-C28-S05,Locomotive crashes,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH28-LOCAL-SEQUENCE,B03-C28-S05,Locomotive crashes,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C28-S05-002,B03,B03-C28-S05,B03-C28-S05,engine enters reservoir,movement,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH28-LOCAL-SEQUENCE,B03-C28-S05,engine enters reservoir,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, continuity-group-local"
N-EVT-B03-C28-S05-003,B03,B03-C28-S05,B03-C28-S05,survivors reach surface,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH28-LOCAL-SEQUENCE,B03-C28-S05,survivors reach surface,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C28-S05-004,B03,B03-C28-S05,B03-C28-S05,dam holds despite cracking,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH28-LOCAL-SEQUENCE,B03-C28-S05,dam holds despite cracking,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C28-S06-001,B03,B03-C28-S06,B03-C28-S06,Jonah shifts human,transformation,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,JONAH-INJURY,B03-C28-S06,Jonah shifts human,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; granularity-review
N-EVT-B03-C28-S06-002,B03,B03-C28-S06,B03-C28-S06,Jackson remains wolf but regains awareness,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001;ENT-STATE-0002,Margot Vance:participant;Jonah Harrow:participant;Jonah's Wolf:participant,CH28-LOCAL-SEQUENCE,B03-C28-S06,Jackson remains wolf but regains awareness,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C28-S06-003,B03,B03-C28-S06,B03-C28-S06,father-son contact,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH28-LOCAL-SEQUENCE,B03-C28-S06,father-son contact,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C28-S06-004,B03,B03-C28-S06,B03-C28-S06,town status checked,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH28-LOCAL-SEQUENCE,B03-C28-S06,town status checked,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C29-S01-001,B03,B03-C29-S01,B03-C29-S01,Return walk,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH29-LOCAL-SEQUENCE,B03-C29-S01,Return walk,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C29-S01-002,B03,B03-C29-S01,B03-C29-S01,helicopter spotted,narrative_action,ENT-CHAR-0002,Margot Vance:participant,GUNSHIP-BATTLE,B03-C29-S01,helicopter spotted,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review"
N-EVT-B03-C29-S01-003,B03,B03-C29-S01,B03-C29-S01,Margot carries Founding Scroll,narrative_action,ENT-CHAR-0002;ENT-OBJ-0010,Margot Vance:participant;Original Integration Treaty:participant,FOUNDING-TRUTH,B03-C29-S01,Margot carries Founding Scroll,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C29-S01-004,B03,B03-C29-S01,B03-C29-S01,Jonah ordered to paramedics,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,JONAH-INJURY,B03-C29-S01,Jonah ordered to paramedics,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C29-S02-001,B03,B03-C29-S02,B03-C29-S02,Sterling caught packing cash,narrative_action,ENT-CHAR-0002;ENT-CHAR-0009;ENT-GROUP-0002,Margot Vance:participant;Arthur Sterling:participant;Snowfall Creek Werewolf Pack:participant,FINAL-CONFRONTATION,B03-C29-S02,Sterling caught packing cash,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C29-S02-002,B03,B03-C29-S02,B03-C29-S02,betrayal confessed,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH29-LOCAL-SEQUENCE,B03-C29-S02,betrayal confessed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C29-S02-003,B03,B03-C29-S02,B03-C29-S02,Margot condemns him,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH29-LOCAL-SEQUENCE,B03-C29-S02,Margot condemns him,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C29-S03-001,B03,B03-C29-S03,B03-C29-S03,Valerius claims he can still prove the town failed,narrative_action,ENT-CHAR-0002;ENT-CHAR-0014,Margot Vance:participant;Inquisitor Valerius:participant,FINAL-CONFRONTATION,B03-C29-S03,Valerius claims he can still prove the town failed,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C29-S03-002,B03,B03-C29-S03,B03-C29-S03,Margot invokes Charter and House Rules,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH29-LOCAL-SEQUENCE,B03-C29-S03,Margot invokes Charter and House Rules,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C29-S04-001,B03,B03-C29-S04,B03-C29-S04,Fire absorbed,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH29-LOCAL-SEQUENCE,B03-C29-S04,Fire absorbed,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C29-S04-002,B03,B03-C29-S04,B03-C29-S04,gravity blocked,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH29-LOCAL-SEQUENCE,B03-C29-S04,gravity blocked,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C29-S04-003,B03,B03-C29-S04,B03-C29-S04,helicopter immobilized,narrative_action,ENT-CHAR-0002,Margot Vance:participant,GUNSHIP-BATTLE,B03-C29-S04,helicopter immobilized,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review"
N-EVT-B03-C29-S04-004,B03,B03-C29-S04,B03-C29-S04,access revoked,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH29-LOCAL-SEQUENCE,B03-C29-S04,access revoked,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C29-S05-001,B03,B03-C29-S05,B03-C29-S05,Bullet becomes paper moth,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH29-LOCAL-SEQUENCE,B03-C29-S05,Bullet becomes paper moth,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C29-S05-002,B03,B03-C29-S05,B03-C29-S05,Valerius flattens into parchment,narrative_action,ENT-CHAR-0002;ENT-CHAR-0014,Margot Vance:participant;Inquisitor Valerius:participant,FINAL-CONFRONTATION,B03-C29-S05,Valerius flattens into parchment,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C29-S05-003,B03,B03-C29-S05,B03-C29-S05,pilot surrenders,capture,ENT-CHAR-0002,Margot Vance:participant,CH29-LOCAL-SEQUENCE,B03-C29-S05,pilot surrenders,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, continuity-group-local"
N-EVT-B03-C29-S06-001,B03,B03-C29-S06,B03-C29-S06,Margot reports Valerius processed,disclosure,ENT-CHAR-0001;ENT-CHAR-0002;ENT-CHAR-0014,Jonah Harrow:participant;Margot Vance:participant;Inquisitor Valerius:participant,FINAL-CONFRONTATION,B03-C29-S06,Margot reports Valerius processed,scene-ledger-event-specific,candidate,scaled-reviewed-v1.0,Derived from author-ratified scene ledger major event; no remaining review flag.
N-EVT-B03-C29-S06-002,B03,B03-C29-S06,B03-C29-S06,Jackson receives care,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH29-LOCAL-SEQUENCE,B03-C29-S06,Jackson receives care,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C29-S06-003,B03,B03-C29-S06,B03-C29-S06,victory acknowledged,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH29-LOCAL-SEQUENCE,B03-C29-S06,victory acknowledged,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C29-S06-004,B03,B03-C29-S06,B03-C29-S06,pair return to library,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH29-LOCAL-SEQUENCE,B03-C29-S06,pair return to library,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C30-S01-001,B03,B03-C30-S01,B03-C30-S01,Businesses reopen,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S01,Businesses reopen,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S01-002,B03,B03-C30-S01,B03-C30-S01,supernatural residents work openly,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S01,supernatural residents work openly,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C30-S01-003,B03,B03-C30-S01,B03-C30-S01,journalists remain,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S01,journalists remain,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S01-004,B03,B03-C30-S01,B03-C30-S01,Silas gives interviews,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001;ENT-CHAR-0017,Margot Vance:participant;Jonah Harrow:participant;Silas Blackwood:participant,CH30-LOCAL-SEQUENCE,B03-C30-S01,Silas gives interviews,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S01-005,B03,B03-C30-S01,B03-C30-S01,library doors become transparent,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S01,library doors become transparent,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C30-S02-001,B03,B03-C30-S02,B03-C30-S02,Valerius book shelved,narrative_action,ENT-CHAR-0002;ENT-CHAR-0014,Margot Vance:participant;Inquisitor Valerius:participant,FINAL-CONFRONTATION,B03-C30-S02,Valerius book shelved,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review"
N-EVT-B03-C30-S02-002,B03,B03-C30-S02,B03-C30-S02,Integration Act and Special Administrative Zone established,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH30-LOCAL-SEQUENCE,B03-C30-S02,Integration Act and Special Administrative Zone established,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C30-S02-003,B03,B03-C30-S02,B03-C30-S02,Margot named Administrator,narrative_action,ENT-CHAR-0002,Margot Vance:participant,CH30-LOCAL-SEQUENCE,B03-C30-S02,Margot named Administrator,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S03-001,B03,B03-C30-S03,B03-C30-S03,Cabin restored,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S03,Cabin restored,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S03-002,B03,B03-C30-S03,B03-C30-S03,no-more-secrets agreement,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S03,no-more-secrets agreement,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S03-003,B03,B03-C30-S03,B03-C30-S03,consensual intimacy,relationship_event,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S03,consensual intimacy,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, continuity-group-local"
N-EVT-B03-C30-S03-004,B03,B03-C30-S03,B03-C30-S03,love and relief shared through bond,relationship_event,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,RELATIONSHIP-ESCALATION,B03-C30-S03,love and relief shared through bond,scene-ledger-event-specific,candidate,scaled-reviewed-v1.0,Derived from author-ratified scene ledger major event; no remaining review flag.
N-EVT-B03-C30-S04-001,B03,B03-C30-S04,B03-C30-S04,Coffee conversation,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S04,Coffee conversation,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S04-002,B03,B03-C30-S04,B03-C30-S04,old badge transferred,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S04,old badge transferred,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
